综合,#genre#
370揭阳公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=jieyangertao_1500&/PLTV/hls.smil.m3u8
371金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8zzhed
372晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
373晋城公共,https://epg.pw/stream/b7f4f32a1638a3b6250279b309453a5076b69acd3e4a02fb4d092e291fda15d1.m3u8
374晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
375晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8zshanxd
376荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8auth_key=1704038399-0-0-35f354ebd7cf85af1104fa76d623c1c6
377酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8zgand
378昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
379昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8zyund
380昆明公共,https://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
381乐山公共,http://channellive.leshantv.net/live/ch2.flv
382乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
383连云港公共高清,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8icpid=3&RTS=1663226999&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
384廉江公共,http://hodos.ddns.net:8181/tsfile/live/1048_1.m3u8
385辽宁|辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
386辽宁|辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
387辽宁公共高清,http://angtv.cc/test/lngd.php?id=077
388辽宁公共高清,http://angtv.cc/test/lngd.php?id=481
389六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8zanhd
390龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8zfud
391泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
392茂名公共,http://ct.whosayssowhat.top:4022/udp/239.77.0.207:5146
393茂名公共,http://gxdl-lhs.8866.org:85/tsfile/live/1071_1.m3u8key=txiptv&playlive=1&authid=0
394茂名公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.0.207:5146
395眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
396眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8zsicd
397南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8zjiangxd
398南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv
399南宁公共,http://116.11.158.91:8181/tsfile/live/1125_1.m3u8
400南宁公共,http://171.110.42.48:8181/tsfile/live/1125_1.m3u8
401南宁公共,http://api2.52tb.xyz/info?id=724&token=20230331czbpek
402南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8zguangxd
403南宁公共,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
405宁夏|宁夏公共,http://api2.52tb.xyz/info?id=741&token=20230218htjgzi
406宁夏|宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6
407宁夏|吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
408宁夏|银川公共,http://play-a2.quklive.com/live/1667883943560053.m3u8
409宁夏吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8zningxd
410攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8
411攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8zsicd
412平顶山公共,http://39.165.35.152:9901/tsfile/live/1161_1.m3u8key=txiptv
413普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8zyund
414清远公共,http://183.237.231.139:9901/tsfile/live/1034_1.m3u8
415清远公共,http://ct.whosayssowhat.top:4022/udp/239.253.43.34:5146
416清远公共,http://terrysg.cn:4000/udp/239.253.43.34:5146
417清远公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.253.43.34:5146
418渠县城市公共,http://222.208.224.227:81/hls/8ishqdtt.m3u8
419日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
421三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8zfud
422山东|聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
423山东|烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
424山东德州公共,http://hlsbkmgsplive.miguvideo.com/wd_r1/cnr/dzgg/1000/index.m3u8&encrypt=
425山东德州公共,http://hlsbkmgsplive.miguvideo.com/wd_r1/cnr/dzgg/2000/index.m3u8&encrypt=
426山东德州公共,http://hlsbkmgsplive.miguvideo.com/wd_r1/cnr/dzgg/350/index.m3u8&encrypt=
427山东公共,http://222.134.240.136:9901/tsfile/live/1004_1.m3u8
428山西|运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
429山西|长治公共频道,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8type=hls_live_redirect
430山西公共,http://110.183.27.48:808/hls/19/index.m3u8
431山西公共,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/sxgonggong/1000/index.m3u8&encrypt=
432山西公共,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/sxgonggong/350/index.m3u8&encrypt=
433陕西公共,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225533/index.m3u8
434陕西公共,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226334/index.m3u8
435陕西公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8
436陕西汉中公共,http://hlsbkmgsplive.miguvideo.com/wd_r1/cnr/hanzhonggonggong/1000/index.m3u8&encrypt=
437陕西汉中公共,http://hlsbkmgsplive.miguvideo.com/wd_r1/cnr/hanzhonggonggong/350/index.m3u8&encrypt=
438商丘公共频道-2,http://sxz.zccatv.cn:9901/tsfile/live/1032_1.m3u8
439韶关公共,http://ct.whosayssowhat.top:4022/udp/239.77.0.119:5146
440韶关公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=saiaiguangonggong_1500&/PLTV/hls.smil.m3u8
441绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
442绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8zzhed
443绍兴公共频道,https://epg.pw/stream/d7fd5957e80850e238154295e9e8de9d2ff44b78ef37cc3357e8ca4b56d996cf.m3u8
444深圳公共,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
445深圳公共,http://183.237.231.139:9901/tsfile/live/1025_1.m3u8
446深圳公共,http://645c6e6320d051d49b446bac57d65143.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
447深圳公共,http://ct.whosayssowhat.top:4022/udp/239.77.1.178:5146
448深圳公共,http://gmxw.7766.org:808/hls/156/index.m3u8
449深圳公共,http://gxdl-lhs.8866.org:85/tsfile/live/1119_1.m3u8key=txiptv&playlive=1&authid=0
450深圳公共,http://live.cooltv.top/tv/sztv.php?id=szgg
451深圳公共,http://terrysg.cn:4000/udp/239.77.1.178:5146
452深圳公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.1.126:5146
453深圳公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.1.178:5146
454深圳公共超清,http://ct.whosayssowhat.top:4022/udp/239.77.1.126:5146
455四川|成都公共,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv5hd&fmt=hls
456四川|绵阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8
457宿迁公共,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw1756901329_237803346/ott.mobaibox.com/PLTV/4/224/3221226939/index.m3u8icpid=4&RTS=1663232137&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
458宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8zanhd
459泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
460泰国·公共三台(5G专线),http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
461唐山公共,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13113/index.m3u8
462唐山公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13113/index.m3u8
463潼关公共,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225958/index.m3u8
464潼关公共,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225958/index.m3u8
465温州公共频道,http://live.wzqmt.com/wztv4/sd/live.m3u8zzhed
466文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
467文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8zyund
468西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8zyund
469湘潭公共,https://epg.pw/stream/9bd055734e63d2141014b7697d2d660a8314ede155d7623414b4d3258370bec1.m3u8
470湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8zhund
471新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8zjiangxd
472邢台公共,http://121.27.126.41:808/hls/17/index.m3u8
473邢台公共频道,http://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90c737.flv?auth_key=1861891200-0-0-82cd69002c4060ddabc0bfa1b3446dc2;{User-Agent@0151}
474烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8shandd
475延安公共,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225699/index.m3u8
476延安公共,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225699/index.m3u8
477盐城城市公共,http://stream.0515yc.cn/yctv3/playlist.m3u8zjiangsd
478盐城公共,http://stream.0515yc.cn/yctv3/playlist.m3u8
479伊春公共,http://live.yichuntv.com/1501fae792774811b2cd1366a078e666/h264_800k_ts/index.m3u8type=flv2hls_m3u8?zheild
480益阳公共,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43090/index.m3u8
481益阳公共,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43090/index.m3u8
482禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8
483云浮公共,http://ct.whosayssowhat.top:4022/udp/239.77.0.254:5146
484云南|昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
485云南|普洱公共,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
486云南|文山公共,http://api2.52tb.xyz/info?id=687&token=20230218htjgzi
487运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8zshanxd
488运城公共频道,https://epg.pw/stream/91e30e2226ce405f915821a21c4cdf5cf25e77940f285ba95a985478ba3fdbb9.m3u8
489枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
490枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8shandd
491枣庄公共频道,https://epg.pw/stream/ba49d45f34e3d048196c5f4a26950f4ea2e3db34f08caced49d49efcf417d9ef.m3u8
492湛江公共,http://183.237.231.139:9901/tsfile/live/1039_1.m3u8
493湛江公共,http://60.208.16.27:1505/gudou.php?id=364&id=zhanjianggonggong_1500
494湛江公共,http://ct.whosayssowhat.top:4022/udp/239.77.0.140:5146
495湛江公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zhanjianggonggong_1500
496湛江公共,http://terrysg.cn:4000/udp/239.77.0.140:5146
497湛江公共,http://xiaozeng.aweitv.top/tv/gdtv.php?id=zhanjianggonggong_1500
498湛江公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.0.140:5146
499长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8type=hls_live_redirect;{User-Agent@0151}
500肇庆公共,http://183.237.231.139:9901/tsfile/live/1037_1.m3u8
501肇庆公共,http://ct.whosayssowhat.top:4022/udp/239.253.43.2:5146
502浙江公共 (1080p) [Not 24/7],http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
503浙江公共 (1080p) [Not 24/7],http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
504浙江公共 (1080p) [Not 24/7],https://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
505浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
506浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
508浙江温州公共,http://hlsbkmgsplive.miguvideo.com/wd_r4/2018/zhejiang/wenzhougonggong/1000/index.m3u8&encrypt=
509浙江舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8zzhed
510中山公共,http://ct.whosayssowhat.top:4022/udp/239.253.43.63:5146
511中山公共,http://terrysg.cn:4000/udp/239.253.43.63:5146
512中山公共ᴴᴰ,http://yzfvip.top:8000/rtp/239.253.43.63:5146
513周口公共频道,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226626/index.m3u8
514珠海公共,http://terrysg.cn:4000/udp/239.77.0.154:5146
515自贡公共,http://110.189.153.160:1002/ggpd.flv

少儿,#genre#
001BRTV卡酷少儿,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001245/index.m3u8
002BTV10 Kaku少儿,http://jh.d7g.cn/tv/zx2023.php?id=407
003BTV10少儿,http://tv6.blcu.edu.cn/liverespath/943c7815dfdfdc7dcc435a56bc29008cb65ff7ae/1d33fadd64-0-0-ab32eb638600c122e34a22bb88ec976d/index.m3u8
005CCTV-14 少儿,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001240/index.m3u8
006CCTV-14 少儿,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226289/index.m3u8
007CCTV-14 少儿,http://101.33.17.11/liveplay-kk.rtxapp.com/live/program/live/cctvsehd8m/8000000/mnf.m3u8
008CCTV-14 少儿,http://58.205.220.58/tlivectfree-cdn.ysp.cctv.cn/1/2000204403.m3u8
009CCTV-14 少儿,http://live.cooltv.top/tv/aishang.php?id=cctv14hd
010CCTV-14 少儿,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
011CCTV-14少儿,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
012CCTV-14少儿,http://111.20.35.103:6610/yinhe/2/ch00000090990000001292/index.m3u8virtualDomain=yinhe.live_hls.zte.com
013CCTV14少儿,http://115.171.57.64:4000/udp/225.1.8.114:8236
014CCTV14少儿,http://115.171.57.64:4000/udp/225.1.8.14:8132
015CCTV14少儿,http://121.27.126.41:808/hls/14/index.m3u8
016CCTV-14少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8
017CCTV-14少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8zyangd
018CCTV14-少儿,http://218.17.196.234:9901/tsfile/live/0014_1.m3u8
019CCTV-14少儿,http://218.29.55.44:808/hls/14/index.m3u8
020CCTV-14少儿,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/cctvsehd/4000000/mnf.m3u8
021CCTV-14少儿,http://222.132.191.125:9901/tsfile/live/0010_1.m3u8
022CCTV-14少儿,http://222.175.159.226:808/hls/202315/index.m3u8
023CCTV-14少儿,http://222.240.82.92:9901/tsfile/live/0014_1.m3u8
024CCTV-14少儿,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000204403.m3u8
025CCTV-14少儿,http://ainm.cc/a/play/php/gehua.php?id=cctv14
026CCTV14少儿,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/350/index.m3u8&encrypt=
027CCTV14少儿,http://jh.d7g.cn/tv/zx2023.php?id=389
028CCTV14少儿,https://ktpremium.com:443/K3939/6757/698621
035IPTV少儿动画,http://115.171.57.64:4000/udp/225.1.8.207:9000
037霸州少儿频道 (576p) [Not 24/7],http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
038霸州少儿频道 (576p) [Not 24/7],http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
039霸州少儿频道 (576p) [Not 24/7],http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
040霸州少儿频道 (576p) [Not 24/7],http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
042霸州少儿频道 (576p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
043北京卡酷少儿,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000129/index.m3u8
044北京卡酷少儿,http://111.40.196.25:443/PLTV/88888888/224/3221225580/1.m3u8
045北京卡酷少儿,http://111.40.196.27:443/0000000000001000/7851974109718180595/index.m3u8livemode=1&stbId=10&channel-id=bestzb&Contentid=7851974109718180595
046北京卡酷少儿,http://111.40.196.30:443/PLTV/88888888/224/3221225645/1.m3u8
047北京卡酷少儿,http://115.171.57.64:4000/udp/225.1.8.130:8002
048北京卡酷少儿,http://115.171.57.64:4000/udp/225.1.8.35:8000
049北京卡酷少儿,http://cyz32.livehbindex.hbcatv.cn/live/500000203cd4401ea738b3bc79d39dfa.m3u8bitrate=2300&pt=5
050北京卡酷少儿,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000002413/1.m3u8channel-id=ystenlive&Contentid=1000000002000002413&livemode=1&stbId=3
051北京卡酷少儿,http://zteres.sn.chinamobile.com:6060/000000001000/6000000003000002709/1.m3u8channel-id=wasusyt&Contentid=6000000003000002709&livemode=1&stbId=3
052北京卡酷少儿,http://zteres.sn.chinamobile.com:6060/000000001000/7851974109718180595/1.m3u8channel-id=bestzb&Contentid=7851974109718180595&livemode=1&stbId=3
053北京卡酷少儿,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=bjkakuSD
054成都少儿,http://live.cooltv.top/tv/cdtv.php?id=cdse
055大连少儿,http://live.cooltv.top/tv/cutv.php?id=dlse
056大连少儿,http://live.cooltv.top/tv/tide.php?id=dlse
057福建|福州少儿,http://api2.52tb.xyz/info?id=423&token=20230218htjgzi
058福建|福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
059福建少儿,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8
060福建少儿,https://cntv.lat/tv/live.php?auth=231110&id=fjse
061福州电视台少儿频道 (FZTV-少儿) (1080p),http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
068福州电视台少儿频道 (FZTV-少儿) (1080p),https://cloudfront44.lexanetwork.com:1344/freerelay/keszthelyivtv.sdp/playlist.m3u8
071甘肃|甘肃少儿,http://39.134.32.102:6610/270000001111/1110000327/index.m3u8IASHttpSessionId=OTT
072甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226289/1.m3u8
073广东|广东少儿,http://v2.91kds.cn/b9/itouchtv.m3u8fmt=hls&id=gdtvs5&auth=rinimabi
074广东|广东少儿,https://php.17186.eu.org/gdtv/web/gdse.m3u8
075广东少儿,http://113.117.74.28:8081/hls/32/index.m3u8
076广东少儿,http://116.11.158.91:8181/tsfile/live/1136_1.m3u8
077广东少儿,http://171.110.42.48:8181/tsfile/live/1136_1.m3u8
078广东少儿,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel63/index.m3u8
079广东少儿,http://183.237.231.139:9901/tsfile/live/1063_1.m3u8
081广东少儿,http://202304151212.iptv.z-link.cn:8800/tsfile/live/1006_1.m3u8
082广东少儿,http://218.15.229.90:9901/tsfile/live/1006_1.m3u8
083广东少儿,http://218.17.181.26:1099/tsfile/live/1006_1.m3u8
085广东少儿,http://218.17.196.234:9901/tsfile/live/1006_1.m3u8
086广东少儿,http://60.208.16.27:1505/gudou.php?id=1457
087广东少儿,http://60.208.16.27:1505/gudou.php?id=364&id=1457
088广东少儿,http://60.208.16.27:1505/gudou.php?id=364&id=1457_4500
089广东少儿,http://645c6e6320d051d49b446bac57d65143.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel63/index.m3u8
090广东少儿,http://angtv.cc/jd/gdlz.php?id=gdse
091广东少儿,http://ci.emdoor.tech:8080/touchtv.php?pk=1200
092广东少儿,http://ct.whosayssowhat.top:4022/udp/239.77.0.250:5146
093广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
094广东少儿,http://gxdl-lhs.8866.org:85/tsfile/live/1009_1.m3u8key=txiptv&playlive=1&authid=0
095广东少儿,http://live.cooltv.top/tv/gd.php?id=gdse
096广东少儿,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1457
097广东少儿,http://www.superkit.cn:8888/udp/239.77.0.250:5146
098广东少儿,http://xiaozeng.aweitv.top/tv/gdtv.php?id=1457
099广东少儿,http://xiaozeng.aweitv.top/tv/gdtv.php?id=1457_4500
100广东少儿,https://php.17186.eu.org/gdtv/gdse.m3u8
101广东少儿,https://skype.serv00.net/itouch.php?id=gdse
103广东少儿HD,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1457_4500
104广东少儿ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.0.250:5146
105广州少儿,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gzchild_1500&/PLTV/hls.smil.m3u8
