🇨🇳河南移动,#genre#
tvbs欢乐斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbshuanle_twn
民视第一斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuajingdian_twn
民视台湾斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvtaiwan_twn
中视经典斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshi_twn
公视台语斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctv2_twn
台视综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ttvzhonghe
中天娱乐斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctient
中天综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctizhonghe
中天亚洲斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctiasia_twn
八大第一斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=badafirst
八大综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=badazhonghe
八大戏剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=badadrama
八大娱乐斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=badaentertain
东森综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvzhonghe
东森戏剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvdrama
东森洋片斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvwestern
东森电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvmovie
东森幼幼斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=yoyo_twn
东森超视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvsuper
东森财经斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvcaijing_twn
寰宇财经斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=huanyutaiwan_twn
华艺综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=weishichinese_twn
阿里郎综斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=arirang_twn
AXN电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=axn_twn
CInemax斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cinemax_twn
HBo高清斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hbohd_twn
HBo家庭斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=fyi_twn
好莱电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hollywoodmovies_twn
龙华经典斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuajingdian_twn
龙华戏剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuaxiju_twn
龙华偶像斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuaidol_twn
龙华洋片斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuawestern_twn
纬来日本斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandjapan
纬来体育斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandsport
纬来综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandzonghe
纬来育乐斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandyule
纬来精彩斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandspecial_twn
靖天国际斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=jingtianintl_twn
靖天卡通斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=jingtiancartoon_twn
大爱壹台斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=daai_twn
大爱贰台斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=daai2_twn
好消息贰斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=good2_twn
三立闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlitaiwan
三立戏剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlixiju_twn
三立综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlizhonghe
三立都会斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlidouhui
ELta影剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eltayingju_twn
ELta综合斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eltazonghe_twn
ELTA体1斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eltasport_twn
ELTA体3斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eltasport3_twn
Eleven一斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=golfchannel_twn
博斯无限斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosiunlimited_twn
博斯网球斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=bositennis_twn
博斯运动壹特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosisport1_twn
博斯运动贰特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosisport2_twn
博斯高球壹特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosigolf1_twn
博斯高球贰特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosigolf2_twn
探索亚洲斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=discoverytwn_twn
国家地理斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=natgeohd_twn
野生动物斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=natgeowild_twn
动物星球斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=animalplanet_twn
美食星球斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=foodplanet_twn
亚洲美食斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=afc_twn
亚洲旅游斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=asiatravel_twn
亚洲TLC斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=tlc_twn
EYE-旅游斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eyetvtravel_twn
EYE-戏剧斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=eyetvxiju_twn
MTv高清斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=mtvhd_twn
Discover斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=discoverytwn_twn
央卫北京,#genre#
CCTV-01高清,http://800686.xyz:35455/gaoma/cctv1.m3u8
CCTV-02高清,http://800686.xyz:35455/gaoma/cctv2.m3u8
CCTV-03高清,http://800686.xyz:35455/gaoma/cctv3.m3u8
CCTV-04高清,http://800686.xyz:35455/gaoma/cctv4.m3u8
CCTV-05高清,http://800686.xyz:35455/gaoma/cctv5.m3u8
CCTV-5+高清,http://800686.xyz:35455/gaoma/cctv5p.m3u8
CCTV-06高清,http://800686.xyz:35455/bptv/10000100000000050000000003870749.m3u8
CCTV-07高清,http://800686.xyz:35455/gaoma/cctv7.m3u8
CCTV-08高清,http://800686.xyz:35455/gaoma/cctv8.m3u8
CCTV-09高清,http://800686.xyz:35455/gaoma/cctv9.m3u8
CCTV-10高清,http://800686.xyz:35455/gaoma/cctv10.m3u8
CCTV-11高清,http://800686.xyz:35455/gaoma/cctv11.m3u8
CCTV-12高清,http://800686.xyz:35455/gaoma/cctv12.m3u8
CCTV-13高清,http://800686.xyz:35455/gaoma/cctv13.m3u8
CCTV-14高清,http://800686.xyz:35455/gaoma/cctv14.m3u8
CCTV-15高清,http://800686.xyz:35455/gaoma/cctv15.m3u8
CCTV-16高清,http://800686.xyz:35455/gaoma/cctv16.m3u8
CCTV-17高清,http://800686.xyz:35455/gaoma/cctv17.m3u8
CCTV-4k高清,http://800686.xyz:35455/gaoma/cctv4k.m3u8
CCTV-8k高清,http://800686.xyz:35455/gaoma/cctv8k_36m.m3u8
CGTN-英高清,http://800686.xyz:35455/gaoma/cgtnen.m3u8
北京卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003870776.m3u8
东方卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873462.m3u8
浙江卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873464.m3u8
江苏卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873461.m3u8
湖南卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873458.m3u8
广东卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873459.m3u8
深圳卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873474.m3u8
天津卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873466.m3u8
安徽卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873469.m3u8
山东卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873467.m3u8
山西卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887413.m3u8
辽宁卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873468.m3u8
河北卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873460.m3u8
河南卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003887270.m3u8
江西卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000004796511.m3u8
湖北卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873465.m3u8
四川卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887274.m3u8
重庆卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000004796458.m3u8
贵州卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873471.m3u8
广西卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887394.m3u8
云南卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887453.m3u8
东南卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873473.m3u8
海南卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000004796877.m3u8
三沙卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887452.m3u8
陕西卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887404.m3u8
青海卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887430.m3u8
宁夏卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887433.m3u8
西藏卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887434.m3u8
新疆卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887448.m3u8
甘肃卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887450.m3u8
厦门卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887454.m3u8
兵团卫视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887456.m3u8
吉林卫视高清,http://800686.xyz:35455/bptv/10000100000000050000000004972569.m3u8
内蒙古视标清,http://800686.xyz:35455/bptv/10000100000000050000000003887427.m3u8
黑龙江视高清,http://800686.xyz:35455/bptv/10000100000000050000000003873470.m3u8
重温经典高清,http://800686.xyz:35455/bptv/10000100000000050000000003887494.m3u8
北京测8K超清,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
北京测4k超清,http://800686.xyz:35455/bptv/10000100000000050000000003887500.m3u8
北京体育休闲,http://800686.xyz:35455/bptv/10000100000000050000000003870779.m3u8
北京电影高清,http://800686.xyz:35455/bptv/10000100000000050000000003887498.m3u8
北京剧场高清,http://800686.xyz:35455/bptv/10000100000000050000000003887497.m3u8
北京动画高清,http://800686.xyz:35455/bptv/10000100000000050000000003887496.m3u8
北京娱乐高清,http://800686.xyz:35455/bptv/10000100000000050000000003887499.m3u8
CCTV-01高清,http://123.123.74.59:9003//hls/1/index.m3u8
CCTV-02高清,http://123.123.74.59:9003//hls/2/index.m3u8
CCTV-03高清,http://123.123.74.59:9003//hls/3/index.m3u8
CCTV-04高清,http://123.123.74.59:9003//hls/4/index.m3u8
CCTV-05高清,http://123.123.74.59:9003//hls/5/index.m3u8
CCTV-5+高清,http://123.123.74.59:9003//hls/30/index.m3u8
CCTV-06高清,http://123.123.74.59:9003//hls/6/index.m3u8
CCTV-07高清,http://123.123.74.59:9003//hls/7/index.m3u8
CCTV-08高清,http://123.123.74.59:9003//hls/8/index.m3u8
CCTV-09高清,http://123.123.74.59:9003//hls/9/index.m3u8
CCTV-10高清,http://123.123.74.59:9003//hls/10/index.m3u8
CCTV-12高清,http://123.123.74.59:9003//hls/11/index.m3u8
CCTV-13高清,http://123.123.74.59:9003//hls/12/index.m3u8
CCTV-15高清,http://123.123.74.59:9003//hls/13/index.m3u8
CCTV-16高清,http://123.123.74.59:9003//hls/27/index.m3u8
CGTN-英高清,http://123.123.74.59:9003//hls/28/index.m3u8
北京卫视高清,http://123.123.74.59:9003//hls/14/index.m3u8
东方卫视高清,http://123.123.74.59:9003//hls/16/index.m3u8
浙江卫视高清,http://123.123.74.59:9003//hls/17/index.m3u8
江苏卫视高清,http://123.123.74.59:9003//hls/18/index.m3u8
湖南卫视高清,http://123.123.74.59:9003//hls/15/index.m3u8
广东卫视高清,http://123.123.74.59:9003//hls/20/index.m3u8
深圳卫视高清,http://123.123.74.59:9003//hls/19/index.m3u8
天津卫视高清,http://123.123.74.59:9003//hls/22/index.m3u8
安徽卫视高清,http://123.123.74.59:9003//hls/21/index.m3u8
山东卫视高清,http://123.123.74.59:9003//hls/24/index.m3u8
河北卫视高清,http://123.123.74.59:9003//hls/26/index.m3u8
重庆卫视高清,http://123.123.74.59:9003//hls/23/index.m3u8
黑龙江视高清,http://123.123.74.59:9003//hls/25/index.m3u8
北京测4k超清,http://123.123.74.59:9003//hls/10000/index.m3u8
北京测4k测试,http://123.123.74.59:9003//hls/10006/index.m3u8
北京电影高清,http://123.123.74.59:9003//hls/10001/index.m3u8
北京剧场高清,http://123.123.74.59:9003//hls/10002/index.m3u8
北京动画高清,http://123.123.74.59:9003//hls/10003/index.m3u8
央卫辽宁,#genre#
CCTV-01大连,http://124.93.18.237:9002//hls/1/index.m3u8
CCTV-02大连,http://124.93.18.237:9002//hls/2/index.m3u8
CCTV-03大连,http://124.93.18.237:9002//hls/3/index.m3u8
CCTV-04大连,http://124.93.18.237:9002//hls/4/index.m3u8
CCTV-05大连,http://124.93.18.237:9002//hls/5/index.m3u8
CCTV-5+大连,http://124.93.18.237:9002//hls/18/index.m3u8
CCTV-06大连,http://124.93.18.237:9002//hls/6/index.m3u8
CCYV-07大连,http://124.93.18.237:9002//hls/7/index.m3u8
CCTV-08大连,http://124.93.18.237:9002//hls/8/index.m3u8
CCTV-09大连,http://124.93.18.237:9002//hls/9/index.m3u8
CCTV-10大连,http://124.93.18.237:9002//hls/10/index.m3u8
CCTV-11大连,http://124.93.18.237:9002//hls/11/index.m3u8
CCTV-12大连,http://124.93.18.237:9002//hls/12/index.m3u8
CCTV-13大连,http://124.93.18.237:9002//hls/13/index.m3u8
CCTV-14大连,http://124.93.18.237:9002//hls/14/index.m3u8
CCTV-15大连,http://124.93.18.237:9002//hls/15/index.m3u8
CCTV-16大连,http://124.93.18.237:9002//hls/16/index.m3u8
CCTV-17大连,http://124.93.18.237:9002//hls/17/index.m3u8
北京卫视大连,http://124.93.18.237:9002//hls/21/index.m3u8
东方卫视大连,http://124.93.18.237:9002//hls/23/index.m3u8
浙江卫视大连,http://124.93.18.237:9002//hls/27/index.m3u8
江苏卫视大连,http://124.93.18.237:9002//hls/28/index.m3u8
湖南卫视大连,http://124.93.18.237:9002//hls/30/index.m3u8
广东卫视大连,http://124.93.18.237:9002//hls/34/index.m3u8
深圳卫视大连,http://124.93.18.237:9002//hls/52/index.m3u8
天津卫视大连,http://124.93.18.237:9002//hls/22/index.m3u8
安徽卫视大连,http://124.93.18.237:9002//hls/29/index.m3u8
山东卫视大连,http://124.93.18.237:9002//hls/32/index.m3u8
辽宁卫视大连,http://124.93.18.237:9002//hls/19/index.m3u8
河北卫视大连,http://124.93.18.237:9002//hls/38/index.m3u8
河南卫视大连,http://124.93.18.237:9002//hls/39/index.m3u8
江西卫视大连,http://124.93.18.237:9002//hls/37/index.m3u8
湖北卫视大连,http://124.93.18.237:9002//hls/36/index.m3u8
四川卫视大连,http://124.93.18.237:9002//hls/40/index.m3u8
贵州卫视大连,http://124.93.18.237:9002//hls/31/index.m3u8
广西卫视大连,http://124.93.18.237:9002//hls/35/index.m3u8
云南卫视大连,http://124.93.18.237:9002//hls/43/index.m3u8
海南卫视大连,http://124.93.18.237:9002//hls/41/index.m3u8
吉林卫视大连,http://124.93.18.237:9002//hls/47/index.m3u8
黑龙江视大连,http://124.93.18.237:9002//hls/51/index.m3u8
辽宁新闻大连,http://124.93.18.237:9002//hls/20/index.m3u8
辽宁体育大连,http://124.93.18.237:9002//hls/25/index.m3u8
辽宁经济大连,http://124.93.18.237:9002//hls/26/index.m3u8
央卫吉林,#genre#
睛彩竞技通化,http://139.209.169.41:9003//hls/83/index.m3u8
风云足球通化,http://139.209.169.41:9003//hls/89/index.m3u8
CCTV-01通化,http://139.209.169.41:9003//hls/1/index.m3u8
CCTV-02通化,http://139.209.169.41:9003//hls/2/index.m3u8
CCTV-03通化,http://139.209.169.41:9003//hls/3/index.m3u8
CCTV-04通化,http://139.209.169.41:9003//hls/4/index.m3u8
CCTV-05通化,http://139.209.169.41:9003//hls/6/index.m3u8
CCTV-5+通化,http://139.209.169.41:9003//hls/7/index.m3u8
CCTV-06通化,http://139.209.169.41:9003//hls/8/index.m3u8
CCTV-07通化,http://139.209.169.41:9003//hls/9/index.m3u8
CCTV-08通化,http://139.209.169.41:9003//hls/10/index.m3u8
CCTV-09通化,http://139.209.169.41:9003//hls/11/index.m3u8
CCTV-10通化,http://139.209.169.41:9003//hls/12/index.m3u8
CCTV-11通化,http://139.209.169.41:9003//hls/13/index.m3u8
CCTV-12通化,http://139.209.169.41:9003//hls/14/index.m3u8
CCTV-13通化,http://139.209.169.41:9003//hls/15/index.m3u8
CCTV-14通化,http://139.209.169.41:9003//hls/16/index.m3u8
CCTV-15通化,http://139.209.169.41:9003//hls/17/index.m3u8
CCTV-16通化,http://139.209.169.41:9003//hls/19/index.m3u8
CCTV-17通化,http://139.209.169.41:9003//hls/20/index.m3u8
北京卫视通化,http://139.209.169.41:9003//hls/30/index.m3u8
东方卫视通化,http://139.209.169.41:9003//hls/51/index.m3u8
浙江卫视通化,http://139.209.169.41:9003//hls/45/index.m3u8
江苏卫视通化,http://139.209.169.41:9003//hls/44/index.m3u8
湖南卫视通化,http://139.209.169.41:9003//hls/35/index.m3u8
广东卫视通化,http://139.209.169.41:9003//hls/57/index.m3u8
深圳卫视通化,http://139.209.169.41:9003//hls/37/index.m3u8
天津卫视通化,http://139.209.169.41:9003//hls/55/index.m3u8
安徽卫视通化,http://139.209.169.41:9003//hls/43/index.m3u8
山东卫视通化,http://139.209.169.41:9003//hls/38/index.m3u8
辽宁卫视通化,http://139.209.169.41:9003//hls/32/index.m3u8
河北卫视通化,http://139.209.169.41:9003//hls/59/index.m3u8
河南卫视通化,http://139.209.169.41:9003//hls/58/index.m3u8
江西卫视通化,http://139.209.169.41:9003//hls/60/index.m3u8
湖北卫视通化,http://139.209.169.41:9003//hls/36/index.m3u8
四川卫视通化,http://139.209.169.41:9003//hls/52/index.m3u8
重庆卫视通化,http://139.209.169.41:9003//hls/41/index.m3u8
贵州卫视通化,http://139.209.169.41:9003//hls/47/index.m3u8
广西卫视通化,http://139.209.169.41:9003//hls/54/index.m3u8
云南卫视通化,http://139.209.169.41:9003//hls/56/index.m3u8
东南卫视通化,http://139.209.169.41:9003//hls/46/index.m3u8
甘肃卫视通化,http://139.209.169.41:9003//hls/40/index.m3u8
吉林卫视通化,http://139.209.169.41:9003//hls/31/index.m3u8
黑龙江视通化,http://139.209.169.41:9003//hls/33/index.m3u8
兵器科技通化,http://139.209.169.41:9003//hls/88/index.m3u8
文化精品通化,http://139.209.169.41:9003//hls/21/index.m3u8
金鹰卡通通化,http://139.209.169.41:9003//hls/85/index.m3u8
动漫秀场通化,http://139.209.169.41:9003//hls/84/index.m3u8
吉林教育通化,http://139.209.169.41:9003//hls/79/index.m3u8
吉视生活通化,http://139.209.169.41:9003//hls/70/index.m3u8
吉视都市通化,http://139.209.169.41:9003//hls/71/index.m3u8
吉视影视通化,http://139.209.169.41:9003//hls/72/index.m3u8
吉视乡村通化,http://139.209.169.41:9003//hls/73/index.m3u8
长影频道通化,http://139.209.169.41:9003//hls/74/index.m3u8
央卫山西,#genre#
CCTV-01太原,http://171.117.246.172:9003//hls/1/index.m3u8
CCTV-02太原,http://171.117.246.172:9003//hls/2/index.m3u8
CCTV-03太原,http://171.117.246.172:9003//hls/3/index.m3u8
CCTV-04太原,http://171.117.246.172:9003//hls/4/index.m3u8
CCTV-05太原,http://171.117.246.172:9003//hls/5/index.m3u8
CCTV-5+太原,http://171.117.246.172:9003//hls/6/index.m3u8
CCTV-06太原,http://171.117.246.172:9003//hls/7/index.m3u8
CCTV-07太原,http://171.117.246.172:9003//hls/8/index.m3u8
CCTV-08太原,http://171.117.246.172:9003//hls/9/index.m3u8
CCTV-09太原,http://171.117.246.172:9003//hls/10/index.m3u8
CCTV-10太原,http://171.117.246.172:9003//hls/11/index.m3u8
CCTV-11太原,http://171.117.246.172:9003//hls/12/index.m3u8
CCTV-12太原,http://171.117.246.172:9003//hls/13/index.m3u8
CCTV-13太原,http://171.117.246.172:9003//hls/14/index.m3u8
CCTV-14太原,http://171.117.246.172:9003//hls/15/index.m3u8
CCTV-15太原,http://171.117.246.172:9003//hls/16/index.m3u8
CCTV-16太原,http://171.117.246.172:9003//hls/17/index.m3u8
CCTV-17太原,http://171.117.246.172:9003//hls/18/index.m3u8
世界地理太原,http://171.117.246.172:9003//hls/59/index.m3u8
第一剧场太原,http://171.117.246.172:9003//hls/60/index.m3u8
怀旧剧场太原,http://171.117.246.172:9003//hls/58/index.m3u8
风云剧场太原,http://171.117.246.172:9003//hls/61/index.m3u8
北京卫视太原,http://171.117.246.172:9003//hls/20/index.m3u8
东方卫视太原,http://171.117.246.172:9003//hls/23/index.m3u8
浙江卫视太原,http://171.117.246.172:9003//hls/49/index.m3u8
江苏卫视太原,http://171.117.246.172:9003//hls/35/index.m3u8
广东卫视太原,http://171.117.246.172:9003//hls/26/index.m3u8
深圳卫视太原,http://171.117.246.172:9003//hls/43/index.m3u8
天津卫视太原,http://171.117.246.172:9003//hls/45/index.m3u8
安徽卫视太原,http://171.117.246.172:9003//hls/21/index.m3u8
辽宁卫视太原,http://171.117.246.172:9003//hls/37/index.m3u8
山东卫视太原,http://171.117.246.172:9003//hls/41/index.m3u8
山西卫视太原,http://171.117.246.172:9003//hls/19/index.m3u8
江西卫视太原,http://171.117.246.172:9003//hls/36/index.m3u8
河北卫视太原,http://171.117.246.172:9003//hls/29/index.m3u8
河南卫视太原,http://171.117.246.172:9003//hls/30/index.m3u8
湖北卫视太原,http://171.117.246.172:9003//hls/32/index.m3u8
四川卫视太原,http://171.117.246.172:9003//hls/44/index.m3u8
重庆卫视太原,http://171.117.246.172:9003//hls/22/index.m3u8
广西卫视太原,http://171.117.246.172:9003//hls/27/index.m3u8
海南卫视太原,http://171.117.246.172:9003//hls/28/index.m3u8
东南卫视太原,http://171.117.246.172:9003//hls/24/index.m3u8
云南卫视太原,http://171.117.246.172:9003//hls/48/index.m3u8
陕西卫视太原,http://171.117.246.172:9003//hls/42/index.m3u8
宁夏卫视太原,http://171.117.246.172:9003//hls/39/index.m3u8
青海卫视太原,http://171.117.246.172:9003//hls/40/index.m3u8
兵团卫视太原,http://171.117.246.172:9003//hls/50/index.m3u8
新疆卫视太原,http://171.117.246.172:9003//hls/47/index.m3u8
西藏卫视太原,http://171.117.246.172:9003//hls/46/index.m3u8
内蒙卫视太原,http://171.117.246.172:9003//hls/38/index.m3u8
甘肃卫视太原,http://171.117.246.172:9003//hls/25/index.m3u8
吉林卫视太原,http://171.117.246.172:9003//hls/34/index.m3u8
黑龙江视太原,http://171.117.246.172:9003//hls/31/index.m3u8
金鹰卡通太原,http://171.117.246.172:9003//hls/56/index.m3u8
卡酷少儿太原,http://171.117.246.172:9003//hls/57/index.m3u8
山西影视太原,http://171.117.246.172:9003//hls/51/index.m3u8
山西经济太原,http://171.117.246.172:9003//hls/52/index.m3u8
山西社会太原,http://171.117.246.172:9003//hls/53/index.m3u8
山西文体太原,http://171.117.246.172:9003//hls/54/index.m3u8
山西黄河太原,http://171.117.246.172:9003//hls/55/index.m3u8
CCTV-01太原,http://61.134.255.246:9003//hls/1/index.m3u8
CCTV-02太原,http://61.134.255.246:9003//hls/2/index.m3u8
CCTV-03太原,http://61.134.255.246:9003//hls/3/index.m3u8
CCTV-04太原,http://61.134.255.246:9003//hls/4/index.m3u8
CCTV-05太原,http://61.134.255.246:9003//hls/5/index.m3u8
CCTV-5+太原,http://61.134.255.246:9003//hls/6/index.m3u8
CCTV-06太原,http://61.134.255.246:9003//hls/7/index.m3u8
CCTV-07太原,http://61.134.255.246:9003//hls/8/index.m3u8
CCTV-08太原,http://61.134.255.246:9003//hls/9/index.m3u8
CCTV-09太原,http://61.134.255.246:9003//hls/10/index.m3u8
CCTV-10太原,http://61.134.255.246:9003//hls/11/index.m3u8
CCTV-11太原,http://61.134.255.246:9003//hls/12/index.m3u8
CCTV-12太原,http://61.134.255.246:9003//hls/13/index.m3u8
CCTV-13太原,http://61.134.255.246:9003//hls/14/index.m3u8
CCTV-14太原,http://61.134.255.246:9003//hls/15/index.m3u8
CCTV-15太原,http://61.134.255.246:9003//hls/16/index.m3u8
CCTV-16太原,http://61.134.255.246:9003//hls/17/index.m3u8
北京卫视太原,http://61.134.255.246:9003//hls/20/index.m3u8
东方卫视太原,http://61.134.255.246:9003//hls/23/index.m3u8
江苏卫视太原,http://61.134.255.246:9003//hls/35/index.m3u8
湖南卫视太原,http://61.134.255.246:9003//hls/33/index.m3u8
广东卫视太原,http://61.134.255.246:9003//hls/26/index.m3u8
安徽卫视太原,http://61.134.255.246:9003//hls/21/index.m3u8
辽宁卫视太原,http://61.134.255.246:9003//hls/37/index.m3u8
山西卫视太原,http://61.134.255.246:9003//hls/19/index.m3u8
河北卫视太原,http://61.134.255.246:9003//hls/29/index.m3u8
河南卫视太原,http://61.134.255.246:9003//hls/30/index.m3u8
江西卫视太原,http://61.134.255.246:9003//hls/36/index.m3u8
湖北卫视太原,http://61.134.255.246:9003//hls/32/index.m3u8
重庆卫视太原,http://61.134.255.246:9003//hls/22/index.m3u8
广西卫视太原,http://61.134.255.246:9003//hls/27/index.m3u8
东南卫视太原,http://61.134.255.246:9003//hls/24/index.m3u8
海南卫视太原,http://61.134.255.246:9003//hls/28/index.m3u8
内蒙卫视太原,http://61.134.255.246:9003//hls/38/index.m3u8
宁夏卫视太原,http://61.134.255.246:9003//hls/39/index.m3u8
青海卫视太原,http://61.134.255.246:9003//hls/40/index.m3u8
甘肃卫视太原,http://61.134.255.246:9003//hls/25/index.m3u8
吉林卫视太原,http://61.134.255.246:9003//hls/34/index.m3u8
黑龙江视太原,http://61.134.255.246:9003//hls/31/index.m3u8
央卫运城,#genre#
CCTV-01运城,http://183.184.228.183:9003//hls/1/index.m3u8
CCTV-02运城,http://183.184.228.183:9003//hls/2/index.m3u8
CCTV-03运城,http://183.184.228.183:9003//hls/3/index.m3u8
CCTV-04运城,http://183.184.228.183:9003//hls/4/index.m3u8
CCTV-05运城,http://183.184.228.183:9003//hls/5/index.m3u8
CCTV-5+运城,http://183.184.228.183:9003//hls/6/index.m3u8
CCTV-06运城,http://183.184.228.183:9003//hls/7/index.m3u8
CCTV-07运城,http://183.184.228.183:9003//hls/8/index.m3u8
CCTV-08运城,http://183.184.228.183:9003//hls/9/index.m3u8
CCTV-09运城,http://183.184.228.183:9003//hls/10/index.m3u8
CCTV-10运城,http://183.184.228.183:9003//hls/11/index.m3u8
CCTV-11运城,http://183.184.228.183:9003//hls/12/index.m3u8
CCTV-12运城,http://183.184.228.183:9003//hls/13/index.m3u8
CCTV-13运城,http://183.184.228.183:9003//hls/14/index.m3u8
CCTV-14运城,http://183.184.228.183:9003//hls/15/index.m3u8
CCTV-15运城,http://183.184.228.183:9003//hls/16/index.m3u8
CCTV-16运城,http://183.184.228.183:9003//hls/17/index.m3u8
